,asd_desc,agg_level_desc,year,crop,info,class_desc,domain_desc,unit_desc,commodity_desc,value
147,SOUTH CENTRAL,AGRICULTURAL DISTRICT,2015,"BEANS, DRY EDIBLE, INCL CHICKPEAS ","YIELD, MEASURED IN LB / ACRE","DRY EDIBLE, INCL CHICKPEAS",TOTAL,LB / ACRE,BEANS,2490
185,SOUTH CENTRAL,AGRICULTURAL DISTRICT,2015,"HAY, ALFALFA ",ACRES HARVESTED,ALFALFA,TOTAL,ACRES,HAY,318000
191,SOUTH CENTRAL,AGRICULTURAL DISTRICT,2015,"HAY, ALFALFA ","YIELD, MEASURED IN TONS / ACRE",ALFALFA,TOTAL,TONS / ACRE,HAY,4.65
258,SOUTH CENTRAL,AGRICULTURAL DISTRICT,2015,SUGARBEETS ,ACRES HARVESTED,ALL CLASSES,TOTAL,ACRES,SUGARBEETS,106000
263,SOUTH CENTRAL,AGRICULTURAL DISTRICT,2015,SUGARBEETS ,"YIELD, MEASURED IN TONS / ACRE",ALL CLASSES,TOTAL,TONS / ACRE,SUGARBEETS,37.4
271,SOUTH CENTRAL,AGRICULTURAL DISTRICT,2015,"WHEAT, SPRING, (EXCL DURUM) ",ACRES HARVESTED,"SPRING, (EXCL DURUM)",TOTAL,ACRES,WHEAT,42800
277,SOUTH CENTRAL,AGRICULTURAL DISTRICT,2015,"WHEAT, SPRING, (EXCL DURUM) ","YIELD, MEASURED IN BU / ACRE","SPRING, (EXCL DURUM)",TOTAL,BU / ACRE,WHEAT,93.7
297,SOUTH CENTRAL,AGRICULTURAL DISTRICT,2015,"WHEAT, WINTER ",ACRES HARVESTED,WINTER,TOTAL,ACRES,WHEAT,95200
303,SOUTH CENTRAL,AGRICULTURAL DISTRICT,2015,"WHEAT, WINTER ","YIELD, MEASURED IN BU / ACRE",WINTER,TOTAL,BU / ACRE,WHEAT,109.3
306,SOUTH CENTRAL,AGRICULTURAL DISTRICT,2015,"WHEAT, WINTER, IRRIGATED ",ACRES HARVESTED,WINTER,TOTAL,ACRES,WHEAT,80700
309,SOUTH CENTRAL,AGRICULTURAL DISTRICT,2015,"WHEAT, WINTER, IRRIGATED ","YIELD, MEASURED IN BU / ACRE",WINTER,TOTAL,BU / ACRE,WHEAT,122.4
312,SOUTH CENTRAL,AGRICULTURAL DISTRICT,2015,"WHEAT, WINTER, NON-IRRIGATED ",ACRES HARVESTED,WINTER,TOTAL,ACRES,WHEAT,14500
315,SOUTH CENTRAL,AGRICULTURAL DISTRICT,2015,"WHEAT, WINTER, NON-IRRIGATED ","YIELD, MEASURED IN BU / ACRE",WINTER,TOTAL,BU / ACRE,WHEAT,36.8
122,SOUTHWEST,AGRICULTURAL DISTRICT,2015,BARLEY ,ACRES HARVESTED,ALL CLASSES,TOTAL,ACRES,BARLEY,5000
128,SOUTHWEST,AGRICULTURAL DISTRICT,2015,BARLEY ,"YIELD, MEASURED IN BU / ACRE",ALL CLASSES,TOTAL,BU / ACRE,BARLEY,91.2
184,SOUTHWEST,AGRICULTURAL DISTRICT,2015,"HAY, ALFALFA ",ACRES HARVESTED,ALFALFA,TOTAL,ACRES,HAY,185000
190,SOUTHWEST,AGRICULTURAL DISTRICT,2015,"HAY, ALFALFA ","YIELD, MEASURED IN TONS / ACRE",ALFALFA,TOTAL,TONS / ACRE,HAY,4.85
257,SOUTHWEST,AGRICULTURAL DISTRICT,2015,SUGARBEETS ,ACRES HARVESTED,ALL CLASSES,TOTAL,ACRES,SUGARBEETS,27000
262,SOUTHWEST,AGRICULTURAL DISTRICT,2015,SUGARBEETS ,"YIELD, MEASURED IN TONS / ACRE",ALL CLASSES,TOTAL,TONS / ACRE,SUGARBEETS,41.2
270,SOUTHWEST,AGRICULTURAL DISTRICT,2015,"WHEAT, SPRING, (EXCL DURUM) ",ACRES HARVESTED,"SPRING, (EXCL DURUM)",TOTAL,ACRES,WHEAT,16300
276,SOUTHWEST,AGRICULTURAL DISTRICT,2015,"WHEAT, SPRING, (EXCL DURUM) ","YIELD, MEASURED IN BU / ACRE","SPRING, (EXCL DURUM)",TOTAL,BU / ACRE,WHEAT,76.2
296,SOUTHWEST,AGRICULTURAL DISTRICT,2015,"WHEAT, WINTER ",ACRES HARVESTED,WINTER,TOTAL,ACRES,WHEAT,48200
302,SOUTHWEST,AGRICULTURAL DISTRICT,2015,"WHEAT, WINTER ","YIELD, MEASURED IN BU / ACRE",WINTER,TOTAL,BU / ACRE,WHEAT,106.1
334,SOUTHWEST,AGRICULTURAL DISTRICT,2015,POTATOES ,ACRES HARVESTED,ALL CLASSES,TOTAL,ACRES,POTATOES,16000
338,SOUTHWEST,AGRICULTURAL DISTRICT,2015,POTATOES ,"YIELD, MEASURED IN CWT / ACRE",ALL CLASSES,TOTAL,CWT / ACRE,POTATOES,500
125,,STATE,2015,BARLEY ,ACRES HARVESTED,ALL CLASSES,TOTAL,ACRES,BARLEY,580000
126,,STATE,2015,BARLEY ,"PRICE RECEIVED, MEASURED IN $ / BU",ALL CLASSES,TOTAL,$ / BU,BARLEY,5.86
131,,STATE,2015,BARLEY ,"YIELD, MEASURED IN BU / ACRE",ALL CLASSES,TOTAL,BU / ACRE,BARLEY,97
132,,STATE,2015,"BARLEY, FEED ","PRICE RECEIVED, MEASURED IN $ / BU",ALL CLASSES,TOTAL,$ / BU,BARLEY,3.04
133,,STATE,2015,"BARLEY, MALTING ","PRICE RECEIVED, MEASURED IN $ / BU",ALL CLASSES,TOTAL,$ / BU,BARLEY,6.14
134,,STATE,2015,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) ","PRICE RECEIVED, MEASURED IN $ / CWT","DRY EDIBLE, (EXCL CHICKPEAS)",TOTAL,$ / CWT,BEANS,32.1
135,,STATE,2015,"BEANS, DRY EDIBLE, BLACK ",ACRES HARVESTED,"DRY EDIBLE, BLACK",TOTAL,ACRES,BEANS,2800
136,,STATE,2015,"BEANS, DRY EDIBLE, BLACK ","YIELD, MEASURED IN LB / ACRE","DRY EDIBLE, BLACK",TOTAL,LB / ACRE,BEANS,2540
137,,STATE,2015,"BEANS, DRY EDIBLE, CRANBERRY ",ACRES HARVESTED,"DRY EDIBLE, CRANBERRY",TOTAL,ACRES,BEANS,NA
138,,STATE,2015,"BEANS, DRY EDIBLE, CRANBERRY ","YIELD, MEASURED IN LB / ACRE","DRY EDIBLE, CRANBERRY",TOTAL,LB / ACRE,BEANS,NA
139,,STATE,2015,"BEANS, DRY EDIBLE, DARK, RED, KIDNEY ",ACRES HARVESTED,"DRY EDIBLE, DARK, RED, KIDNEY",TOTAL,ACRES,BEANS,1500
140,,STATE,2015,"BEANS, DRY EDIBLE, DARK, RED, KIDNEY ","YIELD, MEASURED IN LB / ACRE","DRY EDIBLE, DARK, RED, KIDNEY",TOTAL,LB / ACRE,BEANS,2330
141,,STATE,2015,"BEANS, DRY EDIBLE, GREAT NORTHERN ",ACRES HARVESTED,"DRY EDIBLE, GREAT NORTHERN",TOTAL,ACRES,BEANS,2700
142,,STATE,2015,"BEANS, DRY EDIBLE, GREAT NORTHERN ","YIELD, MEASURED IN LB / ACRE","DRY EDIBLE, GREAT NORTHERN",TOTAL,LB / ACRE,BEANS,2700
145,,STATE,2015,"BEANS, DRY EDIBLE, INCL CHICKPEAS ",ACRES HARVESTED,"DRY EDIBLE, INCL CHICKPEAS",TOTAL,ACRES,BEANS,119000
148,,STATE,2015,"BEANS, DRY EDIBLE, INCL CHICKPEAS ","YIELD, MEASURED IN LB / ACRE","DRY EDIBLE, INCL CHICKPEAS",TOTAL,LB / ACRE,BEANS,1800
149,,STATE,2015,"BEANS, DRY EDIBLE, LIGHT, RED, KIDNEY ",ACRES HARVESTED,"DRY EDIBLE, LIGHT, RED, KIDNEY",TOTAL,ACRES,BEANS,2100
150,,STATE,2015,"BEANS, DRY EDIBLE, LIGHT, RED, KIDNEY ","YIELD, MEASURED IN LB / ACRE","DRY EDIBLE, LIGHT, RED, KIDNEY",TOTAL,LB / ACRE,BEANS,2100
151,,STATE,2015,"BEANS, DRY EDIBLE, LIMA, LARGE ",ACRES HARVESTED,"DRY EDIBLE, LIMA, LARGE",TOTAL,ACRES,BEANS,0
152,,STATE,2015,"BEANS, DRY EDIBLE, LIMA, LARGE ","YIELD, MEASURED IN LB / ACRE","DRY EDIBLE, LIMA, LARGE",TOTAL,LB / ACRE,BEANS,0
153,,STATE,2015,"BEANS, DRY EDIBLE, NAVY ",ACRES HARVESTED,"DRY EDIBLE, NAVY",TOTAL,ACRES,BEANS,NA
154,,STATE,2015,"BEANS, DRY EDIBLE, NAVY ","YIELD, MEASURED IN LB / ACRE","DRY EDIBLE, NAVY",TOTAL,LB / ACRE,BEANS,NA
155,,STATE,2015,"BEANS, DRY EDIBLE, OTHER ",ACRES HARVESTED,"DRY EDIBLE, OTHER",TOTAL,ACRES,BEANS,2900
156,,STATE,2015,"BEANS, DRY EDIBLE, OTHER ","YIELD, MEASURED IN LB / ACRE","DRY EDIBLE, OTHER",TOTAL,LB / ACRE,BEANS,2590
157,,STATE,2015,"BEANS, DRY EDIBLE, PINK ",ACRES HARVESTED,"DRY EDIBLE, PINK",TOTAL,ACRES,BEANS,5000
158,,STATE,2015,"BEANS, DRY EDIBLE, PINK ","YIELD, MEASURED IN LB / ACRE","DRY EDIBLE, PINK",TOTAL,LB / ACRE,BEANS,2440
159,,STATE,2015,"BEANS, DRY EDIBLE, PINTO ",ACRES HARVESTED,"DRY EDIBLE, PINTO",TOTAL,ACRES,BEANS,19000
160,,STATE,2015,"BEANS, DRY EDIBLE, PINTO ","YIELD, MEASURED IN LB / ACRE","DRY EDIBLE, PINTO",TOTAL,LB / ACRE,BEANS,2640
161,,STATE,2015,"BEANS, DRY EDIBLE, SMALL, RED ",ACRES HARVESTED,"DRY EDIBLE, SMALL, RED",TOTAL,ACRES,BEANS,12000
162,,STATE,2015,"BEANS, DRY EDIBLE, SMALL, RED ","YIELD, MEASURED IN LB / ACRE","DRY EDIBLE, SMALL, RED",TOTAL,LB / ACRE,BEANS,2330
163,,STATE,2015,"BEANS, DRY EDIBLE, SMALL, WHITE ",ACRES HARVESTED,"DRY EDIBLE, SMALL, WHITE",TOTAL,ACRES,BEANS,2000
164,,STATE,2015,"BEANS, DRY EDIBLE, SMALL, WHITE ","YIELD, MEASURED IN LB / ACRE","DRY EDIBLE, SMALL, WHITE",TOTAL,LB / ACRE,BEANS,2000
165,,STATE,2015,CANOLA ,ACRES HARVESTED,ALL CLASSES,TOTAL,ACRES,CANOLA,27000
166,,STATE,2015,CANOLA ,"PRICE RECEIVED, MEASURED IN $ / CWT",ALL CLASSES,TOTAL,$ / CWT,CANOLA,16
167,,STATE,2015,CANOLA ,"YIELD, MEASURED IN LB / ACRE",ALL CLASSES,TOTAL,LB / ACRE,CANOLA,1500
168,,STATE,2015,CHICKPEAS ,ACRES HARVESTED,ALL CLASSES,TOTAL,ACRES,CHICKPEAS,69000
169,,STATE,2015,CHICKPEAS ,"YIELD, MEASURED IN LB / ACRE",ALL CLASSES,TOTAL,LB / ACRE,CHICKPEAS,1300
170,,STATE,2015,"CHICKPEAS, LARGE ",ACRES HARVESTED,LARGE,TOTAL,ACRES,CHICKPEAS,37000
171,,STATE,2015,"CHICKPEAS, LARGE ","YIELD, MEASURED IN LB / ACRE",LARGE,TOTAL,LB / ACRE,CHICKPEAS,1220
172,,STATE,2015,"CHICKPEAS, SMALL ",ACRES HARVESTED,SMALL,TOTAL,ACRES,CHICKPEAS,32000
173,,STATE,2015,"CHICKPEAS, SMALL ","YIELD, MEASURED IN LB / ACRE",SMALL,TOTAL,LB / ACRE,CHICKPEAS,1400
174,,STATE,2015,"CORN, GRAIN ",ACRES HARVESTED,ALL CLASSES,TOTAL,ACRES,CORN,70000
175,,STATE,2015,"CORN, GRAIN ","PRICE RECEIVED, MEASURED IN $ / BU",ALL CLASSES,TOTAL,$ / BU,CORN,4.71
176,,STATE,2015,"CORN, GRAIN ","YIELD, MEASURED IN BU / ACRE",ALL CLASSES,TOTAL,BU / ACRE,CORN,207
177,,STATE,2015,"CORN, SILAGE ",ACRES HARVESTED,ALL CLASSES,TOTAL,ACRES,CORN,205000
178,,STATE,2015,"CORN, SILAGE ","YIELD, MEASURED IN TONS / ACRE",ALL CLASSES,TOTAL,TONS / ACRE,CORN,29
179,,STATE,2015,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES ",ACRES HARVESTED,"PRINCIPAL, INCL POTATOES",TOTAL,ACRES,FIELD CROP TOTALS,NA
180,,STATE,2015,"HAY, (EXCL ALFALFA) ",ACRES HARVESTED,(EXCL ALFALFA),TOTAL,ACRES,HAY,330000
181,,STATE,2015,"HAY, (EXCL ALFALFA) ","PRICE RECEIVED, MEASURED IN $ / TON",(EXCL ALFALFA),TOTAL,$ / TON,HAY,153
182,,STATE,2015,"HAY, (EXCL ALFALFA) ","YIELD, MEASURED IN TONS / ACRE",(EXCL ALFALFA),TOTAL,TONS / ACRE,HAY,2
187,,STATE,2015,"HAY, ALFALFA ",ACRES HARVESTED,ALFALFA,TOTAL,ACRES,HAY,NA
188,,STATE,2015,"HAY, ALFALFA ","PRICE RECEIVED, MEASURED IN $ / TON",ALFALFA,TOTAL,$ / TON,HAY,170
193,,STATE,2015,"HAY, ALFALFA ","YIELD, MEASURED IN TONS / ACRE",ALFALFA,TOTAL,TONS / ACRE,HAY,4.2
194,,STATE,2015,HAY ,ACRES HARVESTED,ALL CLASSES,TOTAL,ACRES,HAY,NA
195,,STATE,2015,HAY ,"PRICE RECEIVED, MEASURED IN $ / TON",ALL CLASSES,TOTAL,$ / TON,HAY,169
196,,STATE,2015,HAY ,"YIELD, MEASURED IN TONS / ACRE",ALL CLASSES,TOTAL,TONS / ACRE,HAY,3.65
197,,STATE,2015,"HAY & HAYLAGE, (EXCL ALFALFA) ",ACRES HARVESTED,(EXCL ALFALFA),TOTAL,ACRES,HAY & HAYLAGE,370000
198,,STATE,2015,"HAY & HAYLAGE, (EXCL ALFALFA) ","YIELD, MEASURED IN TONS / ACRE, DRY BASIS",(EXCL ALFALFA),TOTAL,"TONS / ACRE, DRY BASIS",HAY & HAYLAGE,2.29
199,,STATE,2015,"HAY & HAYLAGE, ALFALFA ",ACRES HARVESTED,ALFALFA,TOTAL,ACRES,HAY & HAYLAGE,NA
200,,STATE,2015,"HAY & HAYLAGE, ALFALFA ","YIELD, MEASURED IN TONS / ACRE, DRY BASIS",ALFALFA,TOTAL,"TONS / ACRE, DRY BASIS",HAY & HAYLAGE,4.45
201,,STATE,2015,HAY & HAYLAGE ,ACRES HARVESTED,ALL CLASSES,TOTAL,ACRES,HAY & HAYLAGE,NA
202,,STATE,2015,HAY & HAYLAGE ,"YIELD, MEASURED IN TONS / ACRE, DRY BASIS",ALL CLASSES,TOTAL,"TONS / ACRE, DRY BASIS",HAY & HAYLAGE,3.88
203,,STATE,2015,"HAYLAGE, (EXCL ALFALFA) ",ACRES HARVESTED,(EXCL ALFALFA),TOTAL,ACRES,HAYLAGE,40000
204,,STATE,2015,"HAYLAGE, (EXCL ALFALFA) ","YIELD, MEASURED IN TONS / ACRE",(EXCL ALFALFA),TOTAL,TONS / ACRE,HAYLAGE,9.5
205,,STATE,2015,"HAYLAGE, ALFALFA ",ACRES HARVESTED,ALFALFA,TOTAL,ACRES,HAYLAGE,70000
206,,STATE,2015,"HAYLAGE, ALFALFA ","YIELD, MEASURED IN TONS / ACRE",ALFALFA,TOTAL,TONS / ACRE,HAYLAGE,11
207,,STATE,2015,HAYLAGE ,ACRES HARVESTED,ALL CLASSES,TOTAL,ACRES,HAYLAGE,110000
208,,STATE,2015,HAYLAGE ,"YIELD, MEASURED IN TONS / ACRE",ALL CLASSES,TOTAL,TONS / ACRE,HAYLAGE,10.45
209,,STATE,2015,HOPS ,ACRES HARVESTED,ALL CLASSES,TOTAL,ACRES,HOPS,4863
210,,STATE,2015,HOPS ,"PRICE RECEIVED, MEASURED IN $ / LB",ALL CLASSES,TOTAL,$ / LB,HOPS,3.53
211,,STATE,2015,HOPS ,"YIELD, MEASURED IN LB / ACRE",ALL CLASSES,TOTAL,LB / ACRE,HOPS,1794
212,,STATE,2015,"HOPS, APOLLO TM ",ACRES HARVESTED,APOLLO TM,TOTAL,ACRES,HOPS,286
213,,STATE,2015,"HOPS, APOLLO TM ","YIELD, MEASURED IN LB / ACRE",APOLLO TM,TOTAL,LB / ACRE,HOPS,2062
214,,STATE,2015,"HOPS, BRAVO TM ",ACRES HARVESTED,BRAVO TM,TOTAL,ACRES,HOPS,166
215,,STATE,2015,"HOPS, BRAVO TM ","YIELD, MEASURED IN LB / ACRE",BRAVO TM,TOTAL,LB / ACRE,HOPS,2625
216,,STATE,2015,"HOPS, CALYPSO TM ",ACRES HARVESTED,CALYPSO TM,TOTAL,ACRES,HOPS,81
217,,STATE,2015,"HOPS, CALYPSO TM ","YIELD, MEASURED IN LB / ACRE",CALYPSO TM,TOTAL,LB / ACRE,HOPS,1710
218,,STATE,2015,"HOPS, CASCADE ",ACRES HARVESTED,CASCADE,TOTAL,ACRES,HOPS,770
219,,STATE,2015,"HOPS, CASCADE ","YIELD, MEASURED IN LB / ACRE",CASCADE,TOTAL,LB / ACRE,HOPS,1633
220,,STATE,2015,"HOPS, CHINOOK ",ACRES HARVESTED,CHINOOK,TOTAL,ACRES,HOPS,358
221,,STATE,2015,"HOPS, CHINOOK ","YIELD, MEASURED IN LB / ACRE",CHINOOK,TOTAL,LB / ACRE,HOPS,1850
222,,STATE,2015,"HOPS, CITRA R, HBC 394 ",ACRES HARVESTED,"CITRA R, HBC 394",TOTAL,ACRES,HOPS,412
223,,STATE,2015,"HOPS, CITRA R, HBC 394 ","YIELD, MEASURED IN LB / ACRE","CITRA R, HBC 394",TOTAL,LB / ACRE,HOPS,1271
224,,STATE,2015,"HOPS, EL DORADO R ",ACRES HARVESTED,EL DORADO R,TOTAL,ACRES,HOPS,205
225,,STATE,2015,"HOPS, EL DORADO R ","YIELD, MEASURED IN LB / ACRE",EL DORADO R,TOTAL,LB / ACRE,HOPS,1125
226,,STATE,2015,"HOPS, EXPERIMENTAL ",ACRES HARVESTED,EXPERIMENTAL,TOTAL,ACRES,HOPS,72
227,,STATE,2015,"HOPS, EXPERIMENTAL ","YIELD, MEASURED IN LB / ACRE",EXPERIMENTAL,TOTAL,LB / ACRE,HOPS,1269
228,,STATE,2015,"HOPS, MOSAIC R, HBC 369 ",ACRES HARVESTED,"MOSAIC R, HBC 369",TOTAL,ACRES,HOPS,272
229,,STATE,2015,"HOPS, MOSAIC R, HBC 369 ","YIELD, MEASURED IN LB / ACRE","MOSAIC R, HBC 369",TOTAL,LB / ACRE,HOPS,2278
230,,STATE,2015,"HOPS, OTHER ",ACRES HARVESTED,OTHER VARIETIES,TOTAL,ACRES,HOPS,1289
231,,STATE,2015,"HOPS, OTHER ","YIELD, MEASURED IN LB / ACRE",OTHER VARIETIES,TOTAL,LB / ACRE,HOPS,1348
232,,STATE,2015,"HOPS, SIMCOE R, YCR 14 ",ACRES HARVESTED,"SIMCOE R, YCR 14",TOTAL,ACRES,HOPS,199
233,,STATE,2015,"HOPS, SIMCOE R, YCR 14 ","YIELD, MEASURED IN LB / ACRE","SIMCOE R, YCR 14",TOTAL,LB / ACRE,HOPS,1576
234,,STATE,2015,"HOPS, SUPER GALENA TM ",ACRES HARVESTED,SUPER GALENA TM,TOTAL,ACRES,HOPS,92
235,,STATE,2015,"HOPS, SUPER GALENA TM ","YIELD, MEASURED IN LB / ACRE",SUPER GALENA TM,TOTAL,LB / ACRE,HOPS,2189
236,,STATE,2015,"HOPS, ZEUS ",ACRES HARVESTED,ZEUS,TOTAL,ACRES,HOPS,661
237,,STATE,2015,"HOPS, ZEUS ","YIELD, MEASURED IN LB / ACRE",ZEUS,TOTAL,LB / ACRE,HOPS,2909
238,,STATE,2015,LENTILS ,ACRES HARVESTED,ALL CLASSES,TOTAL,ACRES,LENTILS,32000
239,,STATE,2015,LENTILS ,"PRICE RECEIVED, MEASURED IN $ / CWT",ALL CLASSES,TOTAL,$ / CWT,LENTILS,37.7
240,,STATE,2015,LENTILS ,"YIELD, MEASURED IN LB / ACRE",ALL CLASSES,TOTAL,LB / ACRE,LENTILS,800
241,,STATE,2015,"MINT, PEPPERMINT, OIL ",ACRES HARVESTED,PEPPERMINT,TOTAL,ACRES,MINT,17200
242,,STATE,2015,"MINT, PEPPERMINT, OIL ","PRICE RECEIVED, MEASURED IN $ / LB",PEPPERMINT,TOTAL,$ / LB,MINT,21.4
243,,STATE,2015,"MINT, PEPPERMINT, OIL ","YIELD, MEASURED IN LB / ACRE",PEPPERMINT,TOTAL,LB / ACRE,MINT,105
244,,STATE,2015,"MINT, SPEARMINT, OIL ",ACRES HARVESTED,SPEARMINT,TOTAL,ACRES,MINT,1300
245,,STATE,2015,"MINT, SPEARMINT, OIL ","PRICE RECEIVED, MEASURED IN $ / LB",SPEARMINT,TOTAL,$ / LB,MINT,19.2
246,,STATE,2015,"MINT, SPEARMINT, OIL ","YIELD, MEASURED IN LB / ACRE",SPEARMINT,TOTAL,LB / ACRE,MINT,145
247,,STATE,2015,OATS ,ACRES HARVESTED,ALL CLASSES,TOTAL,ACRES,OATS,15000
248,,STATE,2015,OATS ,"PRICE RECEIVED, MEASURED IN $ / BU",ALL CLASSES,TOTAL,$ / BU,OATS,2.87
249,,STATE,2015,OATS ,"YIELD, MEASURED IN BU / ACRE",ALL CLASSES,TOTAL,BU / ACRE,OATS,86
250,,STATE,2015,"PEAS, AUSTRIAN WINTER ",ACRES HARVESTED,AUSTRIAN WINTER,TOTAL,ACRES,PEAS,11000
251,,STATE,2015,"PEAS, AUSTRIAN WINTER ","PRICE RECEIVED, MEASURED IN $ / CWT",AUSTRIAN WINTER,TOTAL,$ / CWT,PEAS,24.1
252,,STATE,2015,"PEAS, AUSTRIAN WINTER ","YIELD, MEASURED IN LB / ACRE",AUSTRIAN WINTER,TOTAL,LB / ACRE,PEAS,1200
253,,STATE,2015,"PEAS, DRY EDIBLE ",ACRES HARVESTED,DRY EDIBLE,TOTAL,ACRES,PEAS,50000
254,,STATE,2015,"PEAS, DRY EDIBLE ","PRICE RECEIVED, MEASURED IN $ / CWT",DRY EDIBLE,TOTAL,$ / CWT,PEAS,12.8
255,,STATE,2015,"PEAS, DRY EDIBLE ","YIELD, MEASURED IN LB / ACRE",DRY EDIBLE,TOTAL,LB / ACRE,PEAS,1400
256,,STATE,2015,"PEAS, WRINKLED SEED ","PRICE RECEIVED, MEASURED IN $ / CWT",WRINKLED SEED,TOTAL,$ / CWT,PEAS,35.6
260,,STATE,2015,SUGARBEETS ,ACRES HARVESTED,ALL CLASSES,TOTAL,ACRES,SUGARBEETS,172000
261,,STATE,2015,SUGARBEETS ,"PRICE RECEIVED, MEASURED IN $ / TON",ALL CLASSES,TOTAL,$ / TON,SUGARBEETS,45.5
265,,STATE,2015,SUGARBEETS ,"YIELD, MEASURED IN TONS / ACRE",ALL CLASSES,TOTAL,TONS / ACRE,SUGARBEETS,38.3
266,,STATE,2015,WHEAT ,ACRES HARVESTED,ALL CLASSES,TOTAL,ACRES,WHEAT,NA
267,,STATE,2015,WHEAT ,"PRICE RECEIVED, MEASURED IN $ / BU",ALL CLASSES,TOTAL,$ / BU,WHEAT,5.03
268,,STATE,2015,WHEAT ,"YIELD, MEASURED IN BU / ACRE",ALL CLASSES,TOTAL,BU / ACRE,WHEAT,77.4
273,,STATE,2015,"WHEAT, SPRING, (EXCL DURUM) ",ACRES HARVESTED,"SPRING, (EXCL DURUM)",TOTAL,ACRES,WHEAT,435000
274,,STATE,2015,"WHEAT, SPRING, (EXCL DURUM) ","PRICE RECEIVED, MEASURED IN $ / BU","SPRING, (EXCL DURUM)",TOTAL,$ / BU,WHEAT,5.13
279,,STATE,2015,"WHEAT, SPRING, (EXCL DURUM) ","YIELD, MEASURED IN BU / ACRE","SPRING, (EXCL DURUM)",TOTAL,BU / ACRE,WHEAT,70
282,,STATE,2015,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED ",ACRES HARVESTED,"SPRING, (EXCL DURUM)",TOTAL,ACRES,WHEAT,220000
285,,STATE,2015,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED ","YIELD, MEASURED IN BU / ACRE","SPRING, (EXCL DURUM)",TOTAL,BU / ACRE,WHEAT,98
288,,STATE,2015,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED ",ACRES HARVESTED,"SPRING, (EXCL DURUM)",TOTAL,ACRES,WHEAT,215000
291,,STATE,2015,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED ","YIELD, MEASURED IN BU / ACRE","SPRING, (EXCL DURUM)",TOTAL,BU / ACRE,WHEAT,41.4
292,,STATE,2015,"WHEAT, SPRING, DURUM ",ACRES HARVESTED,"SPRING, DURUM",TOTAL,ACRES,WHEAT,10000
293,,STATE,2015,"WHEAT, SPRING, DURUM ","PRICE RECEIVED, MEASURED IN $ / BU","SPRING, DURUM",TOTAL,$ / BU,WHEAT,6.41
294,,STATE,2015,"WHEAT, SPRING, DURUM ","YIELD, MEASURED IN BU / ACRE","SPRING, DURUM",TOTAL,BU / ACRE,WHEAT,70
299,,STATE,2015,"WHEAT, WINTER ",ACRES HARVESTED,WINTER,TOTAL,ACRES,WHEAT,710000
300,,STATE,2015,"WHEAT, WINTER ","PRICE RECEIVED, MEASURED IN $ / BU",WINTER,TOTAL,$ / BU,WHEAT,4.96
305,,STATE,2015,"WHEAT, WINTER ","YIELD, MEASURED IN BU / ACRE",WINTER,TOTAL,BU / ACRE,WHEAT,82
308,,STATE,2015,"WHEAT, WINTER, IRRIGATED ",ACRES HARVESTED,WINTER,TOTAL,ACRES,WHEAT,270000
311,,STATE,2015,"WHEAT, WINTER, IRRIGATED ","YIELD, MEASURED IN BU / ACRE",WINTER,TOTAL,BU / ACRE,WHEAT,115.2
314,,STATE,2015,"WHEAT, WINTER, NON-IRRIGATED ",ACRES HARVESTED,WINTER,TOTAL,ACRES,WHEAT,440000
317,,STATE,2015,"WHEAT, WINTER, NON-IRRIGATED ","YIELD, MEASURED IN BU / ACRE",WINTER,TOTAL,BU / ACRE,WHEAT,61.6
318,,STATE,2015,APPLES ,"PRICE RECEIVED, MEASURED IN $ / LB",ALL CLASSES,TOTAL,$ / LB,APPLES,0.326
319,,STATE,2015,APPLES ,"YIELD, MEASURED IN LB / ACRE",ALL CLASSES,TOTAL,LB / ACRE,APPLES,20000
320,,STATE,2015,"APPLES, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / LB",ALL CLASSES,TOTAL,$ / LB,APPLES,0.458
321,,STATE,2015,"APPLES, PROCESSING ","PRICE RECEIVED, MEASURED IN $ / TON",ALL CLASSES,TOTAL,$ / TON,APPLES,155
322,,STATE,2015,"CHERRIES, SWEET ","PRICE RECEIVED, MEASURED IN $ / TON",SWEET,TOTAL,$ / TON,CHERRIES,2010
323,,STATE,2015,"CHERRIES, SWEET ","YIELD, MEASURED IN TONS / ACRE",SWEET,TOTAL,TONS / ACRE,CHERRIES,2.78
324,,STATE,2015,PEACHES ,"PRICE RECEIVED, MEASURED IN $ / TON",ALL CLASSES,TOTAL,$ / TON,PEACHES,943
325,,STATE,2015,PEACHES ,"YIELD, MEASURED IN TONS / ACRE",ALL CLASSES,TOTAL,TONS / ACRE,PEACHES,7.59
326,,STATE,2015,PLUMS & PRUNES ,"PRICE RECEIVED, MEASURED IN $ / TON",ALL CLASSES,TOTAL,$ / TON,PLUMS & PRUNES,511
327,,STATE,2015,PLUMS & PRUNES ,"YIELD, MEASURED IN TONS / ACRE",ALL CLASSES,TOTAL,TONS / ACRE,PLUMS & PRUNES,5
